"cross.data.gz","0.463351540403616","0.62364164762008","3280.106483"
"zigzag.data.gz","1","1","261.43738"
"iris.data.gz","0.635696821515892","0.767250075512329","256.401038"
"s1.data.gz","0.987993465874293","0.988793343809604","2005.573695"
"engytime.data.gz","0.812417285578669","0.906482736572823","1935.00106"
"flame.data.gz","1","1","256.736025"
"unbalance.data.gz","0.616390535857784","0.724527254433862","2251.10391"
"a3.data.gz","0.938654515822145","0.940004324433271","2271.089759"
"square.data.gz","1","1","3614.999479"
"target.data.gz","0.429111481622092","0.649353848942389","303.841751"
"tetra.data.gz","1","1","283.152789"
"iris5.data.gz","0.29547021539944","0.575511958361266","279.574871"
"atom.data.gz","1","1","3631.480305"
"s3.data.gz","0.664790180210615","0.689598073992071","2148.929907"
