a1.data.gz,0.65305685964891,0.679766096917139,2261.43855,10
a1.data.gz,0.572794877803399,0.608742446861998,2228.437118,20
a1.data.gz,0.154215333295128,0.343157570119632,2175.741914,100
a1.data.gz,0.398706366106801,0.463957039802153,2142.614521,50
a1.data.gz,0.552608936295761,0.592347320402438,2123.715725,5
a2.data.gz,0.598537619589013,0.626602816664054,2412.345526,10
a2.data.gz,0.494267228782773,0.537860926187403,2515.121937,20
a2.data.gz,0.250854456847292,0.354774898044686,2867.803767,100
a2.data.gz,0.346500581029267,0.418757064275053,2676.447757,50
a2.data.gz,0.508606864560935,0.552979434249447,2627.406653,5
a3.data.gz,0.534712158205051,0.572216097558529,3147.366647,10
a3.data.gz,0.477251134133098,0.523434341307544,3016.925997,20
a3.data.gz,0.200630528470357,0.304736793994058,3156.198943,100
a3.data.gz,0.340871507100838,0.411975789225295,3070.284598,50
a3.data.gz,0.546107956528958,0.581871378963659,3133.382515,5
aggregation.data.gz,0.8385330890027,0.877352279837425,306.656599,10
aggregation.data.gz,0.730699779932863,0.816173396798923,3605.91478,20
aggregation.data.gz,0.45457851787973,0.636898636628828,319.078683,100
aggregation.data.gz,0.762392164464311,0.818258528450501,312.5686,50
aggregation.data.gz,0.808943417036094,0.865244483246756,3601.768878,5
atom.data.gz,1,1,306.926064,10
atom.data.gz,1,1,3632.804263,20
atom.data.gz,0,0.706664147790317,331.332645,100
atom.data.gz,0.719951501804392,0.848350899168676,318.315169,50
atom.data.gz,1,1,3620.56607,5
chainlink.data.gz,1,1,319.460938,10
chainlink.data.gz,1,1,3637.333325,20
chainlink.data.gz,0.162918582736525,0.474893513910879,1998.174443,100
chainlink.data.gz,1,1,1980.633912,50
chainlink.data.gz,1,1,319.110232,5
compound.data.gz,0.790530074881172,0.855344445576886,3599.170274,10
compound.data.gz,0.799961091729229,0.858867457237436,290.116167,20
compound.data.gz,0,0.497180372264641,3591.040028,100
compound.data.gz,0.600143027227341,0.739946236669106,290.264702,50
compound.data.gz,0.830626727109628,0.879105957489019,3598.497436,5
cross.data.gz,0.0422946203336,0.215593937516681,2052.64519,10
cross.data.gz,0.04307877478597,0.302617645508015,2048.722345,20
cross.data.gz,0,0.499624671534746,2089.304615,100
cross.data.gz,0.056064742964815,0.436744025844645,2057.048544,50
cross.data.gz,0.031337089207317,0.139920089954866,2076.614819,5
d31.data.gz,0.515778684218934,0.552914737660467,2134.14931,10
d31.data.gz,0.385222545903731,0.449210767766735,2157.654644,20
d31.data.gz,0.137327499778264,0.27177617663022,2211.494595,100
d31.data.gz,0.004391886373652,0.184420426372056,2167.304143,50
d31.data.gz,0.481614406256171,0.526108688919894,2152.634534,5
dense.data.gz,0.776572797507202,0.880997546850502,284.975793,10
dense.data.gz,0.704467849173494,0.839366045025709,3579.05973,20
dense.data.gz,0,0.705327893384297,285.01072,100
dense.data.gz,0,0.705327893384297,3577.925069,50
dense.data.gz,0.875006379623206,0.935178319865425,283.202799,5
engytime.data.gz,0.001958982515156,0.613010881694829,4164.774125,10
engytime.data.gz,0.308888377803219,0.601181266411924,2546.946521,20
engytime.data.gz,0.263203292322951,0.581137929924268,2604.434712,100
engytime.data.gz,0.250901852302166,0.575945873573787,2569.493842,50
engytime.data.gz,0.003931574643601,0.353244501794574,2303.779479,5
flame.data.gz,0.573495350212268,0.774367152362705,284.128363,10
flame.data.gz,0.277748763593149,0.602001411465537,3573.358338,20
flame.data.gz,0,0.732037335856489,292.950013,100
flame.data.gz,0,0.732037335856489,3599.007334,50
flame.data.gz,0.619440590064702,0.800933718740972,281.048324,5
fuzzyx.data.gz,0.141610024758312,0.334557801721257,3604.21348,10
fuzzyx.data.gz,0.127344903937635,0.364800349462314,321.40394,20
fuzzyx.data.gz,0,0.448614818363432,3646.14773,100
fuzzyx.data.gz,0.105454316981041,0.38445623377398,323.181382,50
fuzzyx.data.gz,0.083667446075795,0.262258633564275,3621.589356,5
hepta.data.gz,1,1,1663.878526,10
hepta.data.gz,1,1,283.808002,20
hepta.data.gz,0,0.37265466773681,3597.792094,100
hepta.data.gz,0,0.37265466773681,287.991771,50
hepta.data.gz,1,1,3590.684615,5
iris.data.gz,0.563751020523071,0.763517068100088,282.41056,10
iris.data.gz,0.537944820545115,0.740271809719086,3600.606978,20
iris.data.gz,0,0.573462344363328,284.014431,100
iris.data.gz,0,0.573462344363328,3599.134809,50
iris.data.gz,0.563751020523071,0.763517068100088,280.004496,5
iris5.data.gz,0,0.671229804574745,3587.722687,10
iris5.data.gz,0,0.671229804574745,279.21197,20
iris5.data.gz,0,0.671229804574745,3581.301635,100
iris5.data.gz,0,0.671229804574745,286.805745,50
iris5.data.gz,0.152700186219739,0.704249772407122,3573.395864,5
jain.data.gz,0.914861791373159,0.9659144157702,285.809567,10
jain.data.gz,0,0.783654250457522,3593.665707,20
jain.data.gz,0,0.783654250457522,292.454861,100
jain.data.gz,0,0.783654250457522,3593.148789,50
jain.data.gz,0.88844488546098,0.954806595786038,289.490475,5
line.data.gz,1,1,3577.238929,10
line.data.gz,1,1,288.927765,20
line.data.gz,0,0.823841525681821,3586.143858,100
line.data.gz,0.560172907156158,0.815268496811628,283.72117,50
line.data.gz,1,1,3582.321209,5
lsun.data.gz,0.643432415624837,0.76743853984216,289.332982,10
lsun.data.gz,0.865587652700286,0.914408665007553,3592.574662,20
lsun.data.gz,0,0.611092123955055,293.710673,100
lsun.data.gz,0.488348193921354,0.677360014685927,3595.401981,50
lsun.data.gz,0.994744426890922,0.996705984125683,289.176843,5
parabolic.data.gz,0.620181518105488,0.787890446928187,3604.484252,10
parabolic.data.gz,0.561775873211606,0.750935988164628,316.875357,20
parabolic.data.gz,0.294643946392063,0.595187404912101,3615.237161,100
parabolic.data.gz,0.500077632310353,0.714686674343018,323.498198,50
parabolic.data.gz,0.024658841539743,0.330234031439251,320.36136,5
pathbased.data.gz,0.644573414300656,0.755857799094337,3564.654237,10
pathbased.data.gz,0.636290828219077,0.762576062211988,286.16216,20
pathbased.data.gz,0,0.576944629846387,3594.863155,100
pathbased.data.gz,0.458170860001624,0.659805854651501,289.518416,50
pathbased.data.gz,0.55479600329793,0.687193254014245,3600.916819,5
r15.data.gz,0.91725859608344,0.922914377865133,297.191514,10
r15.data.gz,0.263675476336816,0.455060046606708,3590.516628,20
r15.data.gz,0,0.255163700769363,307.016506,100
r15.data.gz,0,0.255163700769363,3628.433683,50
r15.data.gz,0.922992977103612,0.928374973609698,298.067664,5
ring.data.gz,1,1,3616.483214,10
ring.data.gz,1,1,319.226399,20
ring.data.gz,1,1,3634.018476,100
ring.data.gz,1,1,328.252971,50
ring.data.gz,1,1,319.151342,5
s1.data.gz,0.82716373035061,0.838631930886782,2426.703581,10
s1.data.gz,0.910481061184215,0.916721364988522,2612.941662,20
s1.data.gz,0.800801998151458,0.81397609011602,2654.763321,100
s1.data.gz,0.861779146019855,0.871074086476724,2622.945139,50
s1.data.gz,0.223704219668021,0.341714251500823,2616.058955,5
s2.data.gz,0.600586275955514,0.633807546878932,2598.844847,10
s2.data.gz,0.657012949393863,0.682848344534535,2610.002253,20
s2.data.gz,0.509029468152268,0.555773994741031,2690.337038,100
s2.data.gz,0.578612032926005,0.614517005808831,2627.5405,50
s2.data.gz,0.0389802496782,0.195399808231055,2632.249134,5
s3.data.gz,0.111487808310694,0.252852673486501,2634.272268,10
s3.data.gz,0.169835495573187,0.291783483868354,2652.940236,20
s3.data.gz,0.152440192488294,0.282166265652366,2701.043323,100
s3.data.gz,0.158423688019245,0.286264515062747,2680.764262,50
s3.data.gz,0.016683928936089,0.166102206702134,2674.398962,5
s4.data.gz,0.110961786743228,0.248561664809932,2648.258785,10
s4.data.gz,0.158415388601207,0.291839867994158,2946.158573,20
s4.data.gz,0.146578401771218,0.282118640594891,2930.580624,100
s4.data.gz,0.151317647611817,0.2858720052678,2777.661769,50
s4.data.gz,0.025214000514704,0.159446469520902,2750.632167,5
smile.data.gz,0.96101603118188,0.972694512232245,318.370219,10
smile.data.gz,0.940140341528071,0.958176067211636,3631.929539,20
smile.data.gz,0.934840011110111,0.955049927604059,1985.129469,100
smile.data.gz,0.933449351450105,0.954068306814367,340.83002,50
smile.data.gz,0.184014162184289,0.368375666580616,3790.358234,5
spiral.data.gz,0.571203727751027,0.70011963992109,293.544405,10
spiral.data.gz,0.051163113284189,0.504572524770641,3780.072553,20
spiral.data.gz,0,0.575616185413124,304.961629,100
spiral.data.gz,0,0.575616185413124,3833.178933,50
spiral.data.gz,0.985416736751373,0.990247956467013,292.03656,5
square.data.gz,1,1,3880.187205,10
square.data.gz,0.62912701098862,0.793947923707634,345.642336,20
square.data.gz,0,0.706752785278912,3749.525823,100
square.data.gz,0.558809967178088,0.753814230701325,332.623869,50
square.data.gz,0.543931571757018,0.737348877217201,321.353216,5
target.data.gz,0.999634881516244,0.99981193908053,34.105694,10
target.data.gz,0.999634881516244,0.99981193908053,330.717939,20
target.data.gz,0,0.69627019963806,3877.428646,100
target.data.gz,0.999634881516244,0.99981193908053,323.264328,50
target.data.gz,0.999634881516244,0.99981193908053,3872.861459,5
tetra.data.gz,0.433433954728053,0.571199567032355,329.113648,10
tetra.data.gz,0.297136354070501,0.480285565749945,2049.154268,20
tetra.data.gz,0,0.498116754136899,3903.970444,100
tetra.data.gz,0.035079768142797,0.394594317969543,315.976004,50
tetra.data.gz,0.79365581020857,0.843930997103926,3811.46181,5
twodiamonds.data.gz,0.677441749081609,0.823116256211667,327.488162,10
twodiamonds.data.gz,0.619561000499586,0.788739275586441,3862.0455,20
twodiamonds.data.gz,0.158387048786531,0.552493410876424,2197.486605,100
twodiamonds.data.gz,0.308407406625938,0.602421979440281,355.75832,50
twodiamonds.data.gz,0.0301269611057,0.325762603523523,336.873222,5
twosplashes.data.gz,0.809441218610965,0.899537129504948,3785.924018,10
twosplashes.data.gz,0.626872552380111,0.792989586463025,302.350391,20
twosplashes.data.gz,0.39806882676077,0.651626572466865,3755.132456,100
twosplashes.data.gz,0.506032123505501,0.717968563801242,299.656337,50
twosplashes.data.gz,0.029322141235903,0.354471098637413,3804.248569,5
unbalance.data.gz,0.99989581360847,0.999925517225517,3259.386723,10
unbalance.data.gz,0.999677663900445,0.999769560231768,2946.068938,20
unbalance.data.gz,0.988443198884029,0.991798770785451,3042.670101,100
unbalance.data.gz,0.988443198884029,0.991798770785451,2975.352801,50
unbalance.data.gz,0.999942042285552,0.999958566004287,3036.948302,5
wingnut.data.gz,0.598728053571926,0.775096756950936,321.236081,10
