"a1.data.gz","0.942807612369142","0.945653464376438","911.209555"
"a2.data.gz","0.93388320482639","0.93576599440245","2144.432033"
"a3.data.gz","0.947363821495965","0.948414844526591","4425.863226"
"aggregation.data.gz","0.795939358234209","0.842753123336873","32.299739"
"atom.data.gz","1","1","22.630051"
"chainlink.data.gz","-0.000961885295178536","0.508939093992518","371.67301"
"compound.data.gz","0.499101971915209","0.612253034565984","346.742444"
"cross.data.gz","0.153652130670546","0.455435367449243","211.841331"
"d31.data.gz","0.928269037315467","0.930565216054968","570.741999"
"dense.data.gz","1","1","1.881231"
"engytime.data.gz","0.823903305338959","0.912002725046395","1820.586455"
"flame.data.gz","0.179596688590555","0.6211759431232","4.480442"
"fuzzyx.data.gz","0.698949902003292","0.762083696015979","63.743736"
"hepta.data.gz","1","1","1.98598"
"iris.data.gz","0.630429911832108","0.762339311024549","1.386045"
"iris5.data.gz","0.324448208858552","0.59393842245","0.990317"
"jain.data.gz","0.514616982682244","0.790449630182808","330.962781"
"line.data.gz","-0.0635571501793952","0.602564102564103","2273.980808"
"lsun.data.gz","0.378478375480359","0.61289170348234","5.907507"
"parabolic.data.gz","0.553090888187534","0.777067715884555","39.859831"
"pathbased.data.gz","0.457239658357346","0.659785183998768","5.013564"
"r15.data.gz","0.981995500820557","0.983168205059982","339.128931"
"ring.data.gz","0.222222492910357","0.663334475292732","56.350613"
"s1.data.gz","0.982097236636319","0.983291100906331","2276.099641"
"s2.data.gz","0.910611215624482","0.916586259361066","4291.606784"
"s3.data.gz","0.680182979393438","0.701981435786301","2490.248468"
"s4.data.gz","0.575545307146821","0.604436886603905","2030.766875"
"Set1.data.gz","-0.000711065225784741","0.505997272319577","23.612447"
"Set2.data.gz","0.0015256574369795","0.500585255917085","250.874216"
"Set3.data.gz","0.285270554011068","0.435818626025107","2308.389792"
"smile.data.gz","0.445906099808226","0.588860994402619","47.775585"
"spiral.data.gz","-0.000199548610599848","0.336477419205229","3.220741"
"square.data.gz","0.154700589553402","0.650440621269171","47.506959"
"target.data.gz","0.638944916832706","0.794939345231142","25.206618"
"tetra.data.gz","1","1","6.230768"
"twodiamonds.data.gz","0.985037524550926","0.992509610085949","2269.633528"
"twosplashes.data.gz","0.300747487437186","0.649497487437186","4.988852"
"unbalance.data.gz","0.743035720974668","0.817611842849036","3014.124791"
"wingnut.data.gz","1","1","48.88479"
"x1.data.gz","1","1","2275.329385"
"x2.data.gz","0.668918384499652","0.782838746540937","341.19458"
"x3.data.gz","0.821399484686767","0.868546929866253","2259.418666"
"z1.data.gz","0.0791115299809253","0.417010829698994","3.605992"
"z2.data.gz","0.534943822259879","0.687878460963549","41.038093"
"z3.data.gz","0.995251534149178","0.996677637175018","61.430354"
"zigzag.data.gz","0.213517706768622","0.520907144648752","2.088363"
