"a1.data.gz","0.914155302040047","0.918442974406494","420.9841372"
"a2.data.gz","0.922256653591378","0.924477663060466","1245.8698427"
"a3.data.gz","0.937376282157567","0.938626888513427","2100.8541792"
"aggregation.data.gz","0.813313738284151","0.855898512018523","40.277873"
"atom.data.gz","0.0986262181864304","0.646283698604904","41.7886196"
"chainlink.data.gz","0.280338750671319","0.679007421980523","50.4870553"
"compound.data.gz","0.551802557271377","0.653519669812582","29.7208982"
"cross.data.gz","0.0724606520881393","0.44042884879127","449.0933132"
"d31.data.gz","0.920135363947606","0.922692458897332","508.0386381"
"dense.data.gz","0.921204677133922","0.960436324377729","26.3612348"
"engytime.data.gz","0.718453372593081","0.860239980797865","1062.45494"
"flame.data.gz","0.187244070906317","0.623731389257867","27.3282252"
"fuzzyx.data.gz","0.636985969454972","0.71286872883128","355.8312855"
"hepta.data.gz","1","1","26.7849544"
"iris.data.gz","0.731198556770774","0.822169778544293","332.561311"
"iris5.data.gz","0.506368964014143","0.737836438814028","26.1608445"
"jain.data.gz","0.514616982682244","0.790449630182808","337.4299386"
"line.data.gz","-0.10430674209853","0.642554082293398","27.5850249"
"lsun.data.gz","0.368821683534485","0.605185824933919","335.356438"
"parabolic.data.gz","0.62056734115113","0.811151036967833","221.6009035"
"pathbased.data.gz","0.484740691972538","0.673779145035071","28.0687289"
"r15.data.gz","0.981995500820557","0.983168205059982","341.3692115"
"ring.data.gz","0.11646250093161","0.646814344775978","49.6599883"
"s1.data.gz","0.983335663870517","0.984446753533986","1148.3979771"
"s2.data.gz","0.905749613430515","0.912047412427039","1016.3235092"
"s3.data.gz","0.677113293406452","0.698934724542005","1193.1051944"
"s4.data.gz","0.553228786368962","0.584666356924704","1043.5551338"
"Set1.data.gz","0.0390573681961928","0.56857638323323","40.3944919"
"Set2.data.gz","0.0116477331670066","0.526233151750905","150.2283959"
"Set3.data.gz","0.34353989346147","0.477694986875274","48.5011877"
"smile.data.gz","0.452140369698835","0.593916758306958","49.5112684"
"spiral.data.gz","-0.000880516199425796","0.337383327657258","28.1403142"
"square.data.gz","0.253452551720477","0.671324711360493","357.2544682"
"target.data.gz","0.638779120247275","0.794834176229066","40.2448051"
"tetra.data.gz","0.967267633008765","0.97539451589619","29.6274832"
"twodiamonds.data.gz","1","1","347.4933627"
"twosplashes.data.gz","0.191647189790072","0.602089556641828","29.8757215"
"unbalance.data.gz","0.999976887161302","0.999983476565497","1706.1359616"
"wingnut.data.gz","0.601147745194899","0.800377393654196","49.7506078"
"x1.data.gz","1","1","26.1642085"
"x2.data.gz","0.190596523059689","0.542565988214338","332.3681867"
"x3.data.gz","0.868901938912765","0.903373627287397","26.7184979"
"z1.data.gz","0.183566504358037","0.463828842379762","331.3019202"
"z2.data.gz","0.434180840289336","0.611682160039906","46.527519"
"z3.data.gz","1","1","51.3135508"
"zigzag.data.gz","0.141695758759004","0.496503858122711","27.6348069"
